4.174490,5.913197,C3
4.174490,5.913197,C2
10.118367,12.772789,C5
14.706122,14.812132,F5
14.821837,14.927846,E5
14.917846,15.025850,D#5
15.043628,16.601156,C#5
16.619683,16.979683,B4
17.481723,18.362086,B4
18.546939,18.888254,C4
18.576553,18.894558,G4
20.497415,21.262766,C4
22.355011,23.450317,C4
35.004082,42.912200,C3
56.273560,57.181678,C4
60.023583,61.053900,C4
63.673469,64.566531,C4
66.083991,67.039501,C4
68.487256,69.491791,C4
70.960181,72.756735,C4
72.848980,73.327370,F3
73.404082,74.058095,C#4
73.885896,74.539909,C4
74.546939,75.200952,F4
75.598367,75.858753,C#4
75.888617,76.152608,C4
76.149841,76.475850,A#3
76.448980,76.610998,C4
76.563265,76.725261,C#4
76.759184,77.413175,F4
77.833288,78.917279,G#3
77.833288,78.917279,C4
78.955986,79.610000,G#3
78.955986,79.610000,B3
79.774331,79.982608,G#3
79.774331,79.982608,C4
80.052971,80.281995,C#4
80.069388,80.298413,G#3
80.534694,81.007574,F4
80.534694,81.007574,B3
81.069388,81.745306,D#4
81.069388,81.745306,G3
81.069388,81.745306,C3
82.204082,82.911406,F4
83.338776,84.079615,F3
84.462585,85.145805,F4
85.548118,85.825215,F3
85.805986,86.131995,G3
86.045986,86.371995,G#3
86.307982,86.549660,G3
86.529161,86.691156,F3
86.653061,87.182472,F2
87.175510,87.829501,G2
87.765624,88.303741,G#2
88.289796,88.819229,A#2
88.889796,89.432154,B2
89.457143,90.111134,C3
90.103991,90.593991,F3
91.163991,91.817982,F2
91.742041,92.396032,G2
92.241995,92.822880,G#2
93.003991,93.300930,A#2
93.293991,93.947982,B2
93.880000,94.310272,C3
94.448980,96.578980,F2
96.575510,98.467596,F2
99.718481,100.071406,G#3
100.060590,100.222585,G3
100.153469,100.315465,G#3
100.334694,100.593673,G#2
100.555102,100.717098,G2
100.702041,101.085170,G#2
101.857982,102.144308,G#3
102.140000,102.301995,G3
102.255986,102.417982,G#3
102.423220,102.663220,G#2
102.649615,102.811610,G2
102.788934,103.184989,G#2
103.432653,103.924104,G#3
104.475986,104.732653,G3
104.739410,105.015397,G4
105.058685,105.316667,C5
105.639184,105.790295,C3
105.787755,105.867755,B2
105.868481,106.018481,C3
106.020408,106.100408,B2
106.100680,106.206667,C3
106.193560,106.299546,B2
106.266122,106.374127,C3
106.363265,106.469274,B2
106.478005,106.584014,C3
106.556372,106.664354,B2
106.646349,106.752358,C3
106.724717,106.830726,B2
106.803084,106.911088,C3
106.916281,107.022290,B2
107.009161,107.115147,C3
107.084626,107.192608,B2
107.197823,107.303810,C3
107.287800,107.393787,B2
107.374875,107.482880,C3
107.510204,108.406100,F2
108.559184,109.148163,F2
109.375510,109.693084,C4
109.689796,110.212993,C#4
110.236735,110.497891,F3
110.506122,110.753379,F3
110.759184,111.278980,C4
111.277982,111.557778,F3
111.563265,111.818413,F3
111.861224,112.110794,F2
112.089796,112.368095,G2
112.367347,112.579184,G#2
112.581995,112.743991,G2
112.746939,112.995850,F2
113.004082,113.166077,F2
113.163265,113.414830,G2
113.408163,113.682313,G#2
113.677551,113.839546,G2
113.820408,113.982404,F2
113.979592,114.824490,F4
114.910204,115.179206,F3
115.183673,115.449524,G3
115.444898,115.739864,G#3
115.734694,115.896689,G3
115.885714,116.047710,F3
116.016327,116.865510,D#3
116.983673,117.271565,D3
117.269388,117.431383,D#3
117.457143,117.748776,F3
117.726531,117.888526,D#3
117.877551,118.016871,D3
118.008163,118.582766,C#3
118.595918,118.732608,C3
118.734694,118.861134,C3
118.865306,118.983900,C3
118.979592,119.109524,C3
119.110204,119.233220,C3
119.236735,119.358209,C3
119.355102,119.479592,C3
119.481633,119.616939,C3
119.616327,119.736327,C3
119.734694,119.855125,C3
119.848980,119.980159,C3
119.975510,120.106644,C3
120.106122,120.685896,C3
121.326531,123.298163,C3
121.326531,123.298163,C4
123.553379,127.692358,C4
123.553379,127.692358,C3
