28.224490,28.742857,D#5
28.763265,28.987937,D#5
28.987710,29.246939,D#5
29.167755,29.412245,A5
29.405986,29.603991,C6
29.591837,29.789841,A#5
29.789796,30.012245,A5
30.012245,30.210227,G5
30.191837,30.389841,F5
30.379592,30.614717,D#5
30.614286,30.877551,D5
30.877551,31.081633,A#5
31.087755,31.285760,D6
31.271429,31.489796,C6
31.485714,31.683719,A#5
31.679592,31.877596,A5
31.863265,32.073469,G5
32.071429,32.355102,F5
35.728571,35.946939,D#5
35.948980,36.146984,A5
36.148980,36.346984,C6
36.348980,36.546961,A#5
36.522449,36.730612,A5
36.730612,36.928594,G5
36.918367,37.116372,F5
37.089796,37.306122,D#5
37.308163,37.591837,D5
37.591837,37.789819,A#5
37.781633,37.979637,D6
37.944898,38.142902,C6
38.142857,38.340862,A#5
38.326531,38.524535,A5
38.510204,38.708209,G5
38.691837,38.987755,F5
40.914286,41.130612,F5
41.132653,41.372063,A5
41.369955,41.575510,G5
41.569388,41.779592,F5
41.785714,41.983719,D#5
41.983673,42.204082,D5
42.206122,42.465306,C5
42.465306,47.893878,C5
48.310204,49.032653,A5
100.603991,102.404082,D#6
102.404082,104.130612,A#5
104.130612,104.987755,D#5
119.080000,119.277982,D5
119.275510,119.506122,A5
119.503991,119.730612,G5
119.726531,119.938776,F#5
119.941995,120.146939,D#5
120.147982,120.345986,D5
120.315986,120.546939,C5
120.544898,122.240816,A#4
125.134694,125.677551,A#4
125.679592,126.228571,C5
137.980000,138.177982,F5
138.185714,138.383719,G#5
138.380000,138.600000,A#5
138.597982,138.795986,A#5
138.802041,139.008163,G#5
139.010204,139.257143,F#5
139.259184,139.465306,F5
139.465306,139.767347,D#5
139.767347,140.183673,D5
140.738776,142.514286,A#4
170.124490,171.240816,A#5
171.351020,171.726531,C5
171.771429,172.930612,G#5
172.989796,173.440816,A#4
173.446939,174.338776,G5
176.793991,177.828571,A#5
178.017982,178.415986,C5
178.408163,179.359184,G#5
179.616327,179.998503,A#4
180.083673,180.934694,G5
186.177982,186.408163,A#5
186.406122,186.616327,D6
186.608163,186.812245,C6
186.814286,187.040816,A5
187.043991,187.253061,A#5
187.257143,187.461224,D6
187.457143,187.685714,C6
187.683673,187.934694,A5
187.932653,188.665306,A#5
197.471429,197.693878,A#5
197.693878,197.891859,D6
197.877551,198.102041,F6
198.102041,198.300045,D#6
198.289796,198.534694,D6
198.530612,198.728617,C6
198.722449,198.920454,A#5
198.920408,199.118413,G#5
199.118367,199.371429,G5
199.367347,199.565351,F5
199.546939,199.759184,D#5
199.759184,200.004082,D5
200.006122,200.489796,D#5
204.197982,204.461224,A#5
204.461224,204.659206,D6
204.644898,204.842902,F6
204.838776,205.036780,D#6
205.020408,205.248980,D6
205.246939,205.444943,C6
205.434694,205.632698,A#5
205.638776,205.836780,G#5
205.822449,206.020454,G5
206.020408,206.218413,F5
206.202041,206.424490,D#5
206.422449,206.661224,D5
206.657143,207.204082,D#5
210.051995,210.744308,A#4
210.742857,210.940862,D#5
210.926531,211.568617,C5
211.565986,211.795011,F5
211.800000,212.218776,F5
212.222449,213.060499,D#5
213.061224,213.478458,D5
213.481633,214.122812,G5
214.128571,214.326576,D#5
214.310204,214.981950,G#5
214.977551,215.175556,F5
215.167710,215.626304,F5
215.626531,216.468027,D#5
216.469388,216.938231,D5
216.934694,217.588390,D#5
220.195918,220.432834,A#5
220.442857,220.640862,D6
220.632653,220.830658,F6
220.836735,221.034717,D#6
220.989796,221.228118,D6
221.218367,221.431293,C6
221.438776,221.636780,A#5
221.626531,221.824535,G#5
221.826531,222.224535,G5
222.216327,222.429751,C6
222.424490,222.622494,G#5
222.618367,222.836100,G5
222.836735,223.034739,A#5
223.040816,223.238821,G#5
223.231995,223.492063,F5
223.487982,223.892608,D#5
224.373469,224.983946,G5
225.542857,226.423583,D#5
