25.200000,25.500000,C#6
26.100000,26.400000,C#6
26.400000,26.700000,D#6
26.700000,27.000000,C#6
27.000000,27.300000,C#6
27.900000,28.200000,C#6
28.200000,28.500000,D#6
28.500000,28.800000,C#6
28.950000,29.250000,C#6
29.700000,30.000000,C#6
30.000000,30.300000,D#6
30.300000,30.600000,C#6
30.750000,31.050000,C#6
31.500000,31.800000,C#6
31.800000,32.100000,D#6
32.100000,32.400000,C#6
32.550000,32.850000,B5
32.700000,33.000000,A#5
33.000000,33.300000,G#5
33.300000,33.600000,F#5
33.600000,33.900000,D5
33.900000,34.200000,D#5
34.200000,34.500000,B5
34.500000,34.800000,A#5
34.800000,35.100000,G#5
35.100000,35.400000,F#5
35.400000,35.700000,D5
35.700000,36.000000,D#5
36.000000,36.300000,C#6
36.300000,36.600000,B5
36.600000,36.900000,A#5
37.050000,37.350000,G#5
37.200000,37.500000,D#5
37.500000,37.800000,F5
37.800000,38.100000,C#6
38.100000,38.400000,B5
38.400000,38.700000,A#5
38.700000,39.000000,G#5
39.000000,39.300000,D#5
39.300000,39.600000,F5
39.750000,40.050000,D#6
39.900000,40.200000,C#6
40.200000,40.500000,B5
40.500000,40.800000,A#5
40.800000,41.100000,G#6
41.100000,41.400000,F#6
41.400000,41.700000,F6
41.700000,42.000000,D#6
42.000000,42.300000,C#6
42.300000,42.600000,B5
42.750000,43.050000,A#5
42.900000,43.200000,A5
43.200000,57.600000,G#5
57.000000,58.200000,D#6
58.050000,58.350000,F#6
58.200000,58.500000,E6
58.500000,58.800000,D6
58.950000,59.250000,C#6
59.100000,59.400000,B5
59.700000,60.000000,F#6
60.000000,60.300000,E6
60.300000,60.600000,D6
60.600000,60.900000,C#6
60.900000,61.200000,B5
61.500000,61.800000,F#6
61.800000,62.100000,E6
62.100000,62.400000,D6
62.400000,62.700000,C#6
62.700000,63.000000,B5
66.300000,66.600000,D#6
66.600000,66.900000,E6
67.050000,67.350000,E5
68.100000,68.400000,D#6
68.400000,68.700000,E6
68.700000,69.000000,E5
69.750000,70.050000,D#6
70.200000,70.500000,E6
79.500000,79.800000,F6
79.800000,80.100000,D#6
80.250000,80.550000,A#5
80.400000,80.700000,C6
80.700000,81.000000,A#5
81.300000,81.600000,F6
81.600000,81.900000,D#6
82.050000,82.350000,A#5
82.200000,82.500000,C6
82.650000,82.950000,A#5
83.100000,83.400000,F6
83.400000,83.700000,D#6
83.700000,84.000000,A#5
84.000000,84.300000,C6
84.300000,84.600000,A#5
84.600000,84.900000,G#5
84.900000,85.200000,G5
85.350000,85.650000,F5
85.500000,85.800000,D#5
85.800000,86.100000,D5
86.100000,86.400000,D#5
93.600000,108.600000,A#5
