1.983673,2.067347,G4
2.073469,3.228299,G4
3.340771,3.424943,G4
3.430748,4.536599,G4
21.791927,23.147596,F3
21.791927,23.147596,G#3
21.809342,27.326848,C#4
23.150295,24.512653,F#3
23.163991,24.526349,A#3
23.163991,24.526349,D#4
24.468027,25.914853,F4
24.497959,25.918367,B3
24.515986,25.917460,G#3
25.891995,28.590000,F#4
25.907664,27.276825,A#3
27.247982,27.545986,D#4
27.497959,27.725669,F4
27.513991,27.794467,C#4
27.726531,28.092540,D#4
27.740000,28.151361,B3
27.950000,28.247982,A#3
27.950000,28.201020,C#4
28.160000,28.457982,G#3
28.160000,28.457982,B3
28.397982,28.741338,F#3
28.397982,28.764014,A#3
28.613991,28.911995,D#4
28.613991,29.874807,F#4
28.840816,29.138821,C#4
28.877982,29.175986,F4
29.085986,29.497370,B3
29.085986,29.452018,D#4
29.320000,29.617982,A#3
29.320000,29.617982,C#4
29.547982,29.845986,G#3
29.547982,29.845986,B3
29.787755,30.085760,F#3
29.800000,30.098005,A#3
29.922449,31.205941,G#4
29.975986,30.273991,F4
30.179592,30.477574,D#4
30.183673,30.481655,F#4
30.440000,30.874036,C#4
30.440000,30.874036,F4
30.645986,30.943991,D#4
30.689796,30.987800,B3
30.905986,31.135964,C#4
30.910204,31.140181,A#3
31.127982,31.425986,B3
31.167347,31.488027,G#3
31.269388,32.258095,G#4
31.357982,31.655986,F4
31.563991,31.861995,F#4
31.591837,31.889841,D#4
31.791995,32.203379,C#4
31.791995,32.203379,F4
32.043991,32.341995,B3
32.043991,32.341995,D#4
32.255986,32.553991,C#4
32.289796,32.542449,A#3
32.514286,32.812268,B3
32.518367,32.816349,G#3
32.710204,33.602971,A#4
32.730000,33.027982,F#4
32.945986,33.243991,F4
32.945986,33.243991,G#4
33.195986,33.493991,F#4
33.195986,33.539342,D#4
33.401995,33.700000,F4
33.432653,33.685306,C#4
33.631995,33.930000,B3
33.631995,33.930000,D#4
33.867982,34.165986,A#3
33.867982,34.165986,C#4
34.063991,34.361995,C#4
34.063991,34.361995,B4
34.089796,34.342449,G#3
34.320000,34.617982,C#4
34.320000,34.617982,A#4
34.342857,34.572812,F#3
34.537982,34.835986,C#4
34.537982,34.835986,G#4
34.537982,34.790635,F3
34.765986,35.063991,C#4
34.765986,35.063991,F#4
34.765986,35.018639,D#3
34.970000,35.267982,F4
34.970000,35.381361,C#3
34.970000,35.358685,C#4
35.210000,36.107982,D#4
35.462676,38.312381,B2
35.477982,35.896576,G#3
35.477982,38.327687,D#3
35.927982,36.225986,B3
36.201995,36.500000,C#4
36.425986,36.633288,D#4
36.906122,37.619501,G#3
38.291995,41.102086,E3
38.291995,41.102086,C#3
38.301315,38.787937,A3
38.787755,39.027800,C#4
39.008163,39.248209,D4
39.224490,39.464535,E4
39.735147,40.335147,A3
41.063991,42.476508,D3
41.063991,42.476508,F3
41.063991,41.573288,A#3
41.527982,41.825986,D4
41.771995,42.070000,D#4
41.987982,42.285986,F4
42.451995,43.887188,F#3
42.451995,43.887188,D#3
42.514286,42.946939,B3
42.945306,43.197959,D#4
43.160091,43.458095,E4
43.401995,43.700000,F#4
43.890000,46.162358,G#3
43.890000,45.252608,C4
43.893878,45.238345,E3
44.333991,44.631995,E4
44.599728,45.018322,G#4
45.225986,46.423991,C#4
45.248980,46.220227,F3
45.720000,46.017982,F4
45.980000,46.277982,G#4
46.178685,46.776689,B3
46.245986,46.843991,C#4
46.245986,46.843991,F4
46.435986,46.733991,G#4
46.619864,47.106485,A3
46.631995,47.530000,C#4
46.631995,51.392948,E4
46.648889,51.163583,E3
47.345488,47.643492,D4
47.833991,48.131995,G#3
47.902766,48.800771,C#4
48.047982,48.647982,A3
48.717982,49.015986,D4
49.139229,49.391882,G#3
49.319184,50.126485,C#4
49.407982,49.939955,A3
50.110000,50.339955,D4
50.761995,51.430023,C#4
52.132766,52.574218,E3
52.391995,52.652449,E4
52.391995,52.644649,G#4
52.391995,52.667324,C#5
52.616327,52.914331,B4
52.626531,52.924535,D#4
52.638776,52.936780,F#4
52.651020,52.880998,G#3
52.848980,53.146984,A4
52.859184,53.089161,C#4
52.875986,53.105964,A3
52.875986,53.116621,E4
53.090000,53.387982,B3
53.090000,53.387982,D#4
53.090000,53.387982,G#4
53.357982,53.655986,B2
53.357982,53.769365,F#4
53.357982,53.769365,A3
53.361224,53.681905,C#4
53.571995,54.170000,E3
53.824490,54.077143,E4
53.830612,54.128617,G#4
53.836735,54.134739,C#5
54.051020,54.280998,D#4
54.071429,54.301406,F#4
54.073991,54.371995,B4
54.073991,54.281293,G#3
54.283991,54.514694,A3
54.283991,54.514694,C#4
54.293878,54.591882,A4
54.304082,54.534785,E4
54.511995,54.747868,G#4
54.511995,54.747868,D#4
54.511995,54.747868,B3
54.743991,55.150794,F#4
54.743991,55.150794,C#4
54.743991,55.150794,A3
54.743991,54.946712,B2
54.955828,55.417778,E3
55.185986,55.446667,E4
55.185986,55.446667,G#4
55.185986,55.446667,C#5
55.436190,55.646667,B4
55.436190,55.646667,F#4
55.436190,55.646667,D#4
55.436190,55.646667,G#3
55.649524,55.860000,C#4
55.652426,55.862902,A3
55.652426,55.862902,E4
55.652426,55.862902,A4
55.873016,56.083492,G#4
55.873016,56.083492,D#4
55.873016,56.083492,B3
56.083673,56.449705,A3
56.091837,56.503220,F#4
56.097959,56.532018,C#4
56.126531,56.311156,B2
56.327982,56.925986,E3
58.001995,58.300000,C4
58.001995,58.300000,G#4
58.032653,58.517279,D#4
58.237982,58.535986,G4
58.237982,59.345283,A#3
58.487982,58.740635,F4
58.505578,58.735556,G#3
58.717460,58.947438,G3
58.734875,58.964853,D#4
58.953991,59.297347,F3
59.460499,59.918730,D#4
59.460499,59.688844,G#4
59.460499,59.688844,C4
59.675283,60.758186,A#3
59.681088,59.909433,G4
59.887982,60.185986,G#3
59.887982,60.185986,F4
60.116463,60.346440,G3
60.155986,60.363288,D#4
60.342857,60.754240,F3
60.839184,61.093129,A#4
60.844989,61.610249,G4
60.850794,61.104739,F4
61.088798,61.342744,D#4
61.097506,61.306100,A#4
61.303583,61.557528,D4
61.312290,61.566236,A#4
61.524172,61.778118,C4
61.547392,61.801338,G#4
61.550295,61.804240,D#4
61.767982,62.021905,A#3
61.767982,62.112608,G#4
61.767982,62.157959,D4
62.201791,62.460544,A#4
62.201791,62.936122,G4
62.255601,62.514354,F4
62.410159,62.668912,A#4
62.464580,62.723333,D#4
62.664853,62.923605,A#4
62.673560,62.932313,D4
62.885442,63.144195,C4
62.899955,63.158707,D#4
62.911565,63.170317,G#4
63.129252,63.427234,A#3
63.137959,63.435941,D4
63.155374,63.453356,G#4
63.384671,64.022789,D#3
63.583991,63.881995,G#4
63.583991,64.181995,A#4
63.835986,64.065964,G4
64.035986,64.333991,F4
64.035986,64.333991,G#4
64.035986,64.333991,A#4
64.265986,64.563991,G4
64.265986,64.563991,A#4
64.265986,64.473288,D#4
64.515986,64.813991,A#3
64.515986,64.813991,G#4
64.515986,64.813991,A#4
64.748844,65.341610,D#3
64.923991,65.221995,G#4
64.923991,65.521995,A#4
65.163991,65.461995,G4
65.393991,65.691995,F4
65.393991,65.691995,G#4
65.393991,65.691995,A#4
65.630000,65.927982,G4
65.630000,65.927982,A#4
65.630000,65.859955,D#4
65.845986,66.143991,A#3
65.845986,66.143991,G#4
65.845986,66.143991,A#4
66.050000,66.347982,D#3
66.280000,66.781701,A#4
66.297959,66.547982,G#4
66.307483,66.512154,G#3
66.504853,66.754898,G3
66.532653,66.737347,G4
66.697823,66.947868,A#4
66.714286,66.964331,F4
66.734694,66.984739,G#4
66.745760,66.995805,F3
66.940227,67.190272,A#4
66.954739,67.204785,D#4
66.957642,67.207687,D#3
66.977551,67.227596,G4
67.192744,67.442789,F4
67.192744,67.442789,A#4
67.192744,67.374762,D3
67.210159,67.392177,D4
67.443991,67.741995,D#4
67.443991,67.628617,C4
67.443991,67.696644,G#4
67.628571,67.858549,A#3
67.640816,67.870794,D4
67.648980,67.878957,G4
67.867347,68.165351,G#3
67.871429,68.101406,C4
67.883673,68.136327,F4
68.087755,68.385760,G3
68.093878,68.991882,A#3
68.101995,68.400000,A#4
68.322449,68.620454,F3
68.332653,68.630658,G#4
68.546939,68.844943,D#3
68.561224,68.859229,G4
68.835986,73.441406,B3
68.835986,73.458163,A#4
68.865306,73.393673,D#4
73.839456,74.321270,D#4
73.839456,74.301406,G#3
73.856871,74.318821,F3
74.327982,74.925986,G3
74.327982,74.925986,A#3
74.332880,74.820499,D#4
74.765986,75.063991,G4
74.990000,75.287982,G#4
75.028571,75.235850,C4
75.036735,75.244014,A#3
75.232653,75.501791,A#4
75.265986,75.563991,F4
75.265986,76.259909,A#3
75.441995,75.740000,F4
75.670000,76.190907,D#4
75.677551,76.275533,G3
76.141995,76.440000,G4
76.351020,76.649025,C4
76.373991,76.671995,A#3
76.373991,76.671995,G#4
76.620000,76.917982,F4
76.620000,76.917982,A#4
76.620000,77.636576,A#3
76.831995,77.130000,F4
77.043991,77.641995,G3
77.043991,77.641995,D#4
77.517982,77.815986,G4
77.737982,78.035986,A#3
77.737982,78.035986,C4
77.737982,78.035986,G#4
77.975986,78.273991,F4
77.975986,78.273991,A#4
77.975986,79.173991,A#3
78.187982,78.485986,F4
78.428299,79.026281,D#4
78.437007,79.034989,G3
78.855986,79.153991,G4
79.090000,79.387982,A#3
79.090000,79.387982,C4
79.090000,79.387982,G#4
79.323991,79.621995,F4
79.323991,79.621995,A#4
79.323991,80.317914,A#3
79.527982,79.825986,F4
79.763447,80.157370,G3
79.777959,80.233107,D#4
80.422313,80.652268,C4
80.442630,80.740612,A#3
80.650000,80.947982,F4
80.650000,80.947982,A#4
80.650000,81.847982,A#3
80.890000,81.119955,F4
81.087982,81.595283,D#4
81.139229,81.646531,G3
81.775986,82.073991,A#3
81.792290,82.022268,C4
82.010000,82.307982,F4
82.010000,82.307982,A#4
82.010000,83.207982,A#3
82.235986,82.533991,F4
82.453991,82.915941,D#4
82.471474,82.978776,G3
83.125986,83.423991,A#3
83.141950,83.371927,C4
83.350000,83.647982,F4
83.350000,83.647982,A#4
83.350000,84.389252,A#3
83.570000,83.867982,F4
83.811995,84.319297,G3
83.811995,84.364649,D#4
84.481633,84.734286,A#3
84.483673,84.690975,C4
84.706395,85.004399,A#4
84.723991,85.021995,F4
84.723991,85.876644,A#3
84.931995,85.230000,F4
85.203991,85.824671,D#4
85.211429,85.832109,G4
